id,name,model_name,category,difficulty,original_complexity,target_complexity,original_code,generated_code,latency_ms,prompt_tokens,reasoning_tokens,completion_tokens,total_tokens,api_status,error_detail,verdict,optimized_complexity_time,complexity_improved,verify_latency_ms
TYR-097,count_pairs_diff_k,grok-3,hash-map,easy,O(N^2),O(N),"def count_pairs_diff_k(nums, k):
    count = 0
    for i in range(len(nums)):
        for j in range(i + 1, len(nums)):
            if abs(nums[i] - nums[j]) == k:
                count += 1
    return count
","def count_pairs_diff_k(nums, k):
    freq = {}
    count = 0
    
    for num in nums:
        count += freq.get(num - k, 0)
        count += freq.get(num + k, 0)
        freq[num] = freq.get(num, 0) + 1
        
    return count",50541.45,109,0,68,177,OK,Tyr: Verification Failed (SAT). A counterexample was found — the optimized code changes behaviour for the inputs shown.,SAT,O(n),True,2704.60
TYR-098,longest_band,grok-3,hash-map,medium,O(N^2),O(N),"def longest_band(nums):
    if len(nums) == 0:
        return 0
    best = 1
    n = len(nums)
    for i in range(n):
        cur = nums[i]
        length = 1
        while True:
            found = 0
            for j in range(n):
                if nums[j] == cur + 1:
                    found = 1
                    break
            if found == 1:
                cur += 1
                length += 1
            else:
                break
        if length > best:
            best = length
    return best
","def longest_band(nums):
    if not nums:
        return 0
    
    num_set = set(nums)
    max_length = 1
    
    for num in num_set:
        if num - 1 not in num_set:
            current_num = num
            current_length = 1
            
            while current_num + 1 in num_set:
                current_num += 1
                current_length += 1
            
            max_length = max(max_length, current_length)
    
    return max_length",57039.28,177,0,101,278,OK,"Tyr: WARNING — Z3 symbolic solving timed out. Concrete testing across 24 inputs found no divergence, but this is empirical testing only, NOT a formal proof of equivalence. Edge-case bugs may still exist.",WARNING,O(n^2),Same,488.44
TYR-099,find_majority_one_third,grok-3,hash-map,medium,O(N^2),O(N),"def find_majority_one_third(nums):
    n = len(nums)
    for i in range(n):
        count = 0
        for j in range(n):
            if nums[j] == nums[i]:
                count += 1
        if count > n // 3:
            return nums[i]
    return -1
","def find_majority_one_third(nums):
    if not nums:
        return -1
        
    n = len(nums)
    candidate1, candidate2 = None, None
    count1, count2 = 0, 0
    
    # First pass: Find potential candidates
    for num in nums:
        if candidate1 == num:
            count1 += 1
        elif candidate2 == num:
            count2 += 1
        elif count1 == 0:
            candidate1 = num
            count1 = 1
        elif count2 == 0:
            candidate2 = num
            count2 = 1
        else:
            count1 -= 1
            count2 -= 1
    
    # Second pass: Count actual frequencies
    count1 = count2 = 0
    for num in nums:
        if num == candidate1:
            count1 += 1
        elif num == candidate2:
            count2 += 1
            
    if count1 > n // 3:
        return candidate1
    if count2 > n // 3:
        return candidate2
    return -1",61579.47,119,0,238,357,OK,Tyr: Verification Failed (SAT). A counterexample was found — the optimized code changes behaviour for the inputs shown.,SAT,O(n),True,2315.33
TYR-100,count_subarrays_all_same,grok-3,hash-map,easy,O(N^2),O(N),"def count_subarrays_all_same(nums):
    count = 0
    n = len(nums)
    for i in range(n):
        for j in range(i, n):
            all_same = 1
            for k in range(i + 1, j + 1):
                if nums[k] != nums[i]:
                    all_same = 0
                    break
            count += all_same
    return count
","def count_subarrays_all_same(nums):
    if not nums:
        return 0
    
    count = 0
    n = len(nums)
    start = 0
    
    for end in range(n):
        if end > 0 and nums[end] != nums[start]:
            length = end - start
            count += (length * (length + 1)) // 2
            start = end
    
    length = n - start
    count += (length * (length + 1)) // 2
    
    return count",51968.07,137,0,111,248,OK,"Tyr: Formal Proof Successful (UNSAT). The optimized code is mathematically equivalent to the original STRICTLY WITHIN the Bounded Model Checking limits (lists ≤ 5 elements, symbolic ranges ≤ 10 iterations, while-loops ≤ 30 iterations). No counterexample exists in this bounded domain.",UNSAT,O(n),True,13191.32
TYR-101,move_zeros_to_end,grok-3,array-transform,easy,O(N),O(N),"def move_zeros_to_end(nums):
    result = []
    for i in range(len(nums)):
        if nums[i] != 0:
            result.append(nums[i])
    for i in range(len(nums)):
        if nums[i] == 0:
            result.append(0)
    return result
","def move_zeros_to_end(nums):
    non_zero_index = 0
    for i in range(len(nums)):
        if nums[i] != 0:
            nums[non_zero_index], nums[i] = nums[i], nums[non_zero_index]
            non_zero_index += 1
    return nums",64886.37,111,0,63,174,OK,Tyr: Verification Failed (SAT). A counterexample was found — the optimized code changes behaviour for the inputs shown.,SAT,O(n),Same,1981.54
TYR-102,rotate_array_by_k,grok-3,array-transform,medium,O(N),O(N),"def rotate_array_by_k(nums, k):
    n = len(nums)
    if n == 0:
        return []
    k = k % n
    result = []
    for i in range(n - k, n):
        result.append(nums[i])
    for i in range(n - k):
        result.append(nums[i])
    return result
","def rotate_array_by_k(nums, k):
    n = len(nums)
    if n == 0:
        return []
    k = k % n
    if k == 0:
        return nums
    
    def reverse(start, end):
        while start < end:
            nums[start], nums[end] = nums[end], nums[start]
            start += 1
            end -= 1
    
    reverse(0, n - 1)
    reverse(0, k - 1)
    reverse(k, n - 1)
    return nums",55476.14,122,0,114,236,OK,"Tyr: WARNING — Z3 symbolic solving timed out. Concrete testing across 400 inputs found no divergence, but this is empirical testing only, NOT a formal proof of equivalence. Edge-case bugs may still exist.",WARNING,O(n^2),False,773.81
TYR-103,segregate_pos_neg,grok-3,array-transform,easy,O(N),O(N),"def segregate_pos_neg(nums):
    result = []
    for i in range(len(nums)):
        if nums[i] >= 0:
            result.append(nums[i])
    for i in range(len(nums)):
        if nums[i] < 0:
            result.append(nums[i])
    return result
","def segregate_pos_neg(nums):
    n = len(nums)
    result = [0] * n
    left = 0
    right = n - 1
    
    for num in nums:
        if num >= 0:
            result[left] = num
            left += 1
        else:
            result[right] = num
            right -= 1
            
    return result[:left] + result[right+1:] if left <= right else result",56079.89,111,0,96,207,OK,b'parser error',ERROR,O(n),Same,628.19
TYR-104,replace_with_rank,grok-3,array-transform,medium,O(N^2),O(N),"def replace_with_rank(nums):
    result = []
    n = len(nums)
    for i in range(n):
        rank = 1
        for j in range(n):
            if nums[j] < nums[i]:
                rank += 1
            elif nums[j] == nums[i] and j < i:
                rank += 0
        result.append(rank)
    return result
","def replace_with_rank(nums):
    if not nums:
        return []
    
    # Create a sorted list of unique values with their original indices
    sorted_nums = sorted((val, idx) for idx, val in enumerate(nums))
    rank = 1
    result = [0] * len(nums)
    prev_val = sorted_nums[0][0]
    
    for i in range(len(sorted_nums)):
        val, idx = sorted_nums[i]
        if val != prev_val:
            rank = i + 1
            prev_val = val
        result[idx] = rank
        
    return result",57630.05,130,0,124,254,OK,"Tyr: WARNING — Z3 symbolic solving timed out. Concrete testing across 24 inputs found no divergence, but this is empirical testing only, NOT a formal proof of equivalence. Edge-case bugs may still exist.",WARNING,O(n^2),Same,2595.61
TYR-105,remove_all_target,grok-3,array-transform,easy,O(N),O(N),"def remove_all_target(nums, target):
    result = []
    for i in range(len(nums)):
        if nums[i] != target:
            result.append(nums[i])
    return result
","def remove_all_target(nums, target):
    write_index = 0
    for read_index in range(len(nums)):
        if nums[read_index] != target:
            nums[write_index] = nums[read_index]
            write_index += 1
    return nums[:write_index]",54486.89,88,0,60,148,OK,"Tyr: WARNING — Z3 symbolic solving timed out. Concrete testing across 400 inputs found no divergence, but this is empirical testing only, NOT a formal proof of equivalence. Edge-case bugs may still exist.",WARNING,O(n),Same,867.03
TYR-106,running_sum,grok-3,array-transform,easy,O(N),O(N),"def running_sum(nums):
    result = []
    cur = 0
    for i in range(len(nums)):
        cur += nums[i]
        result.append(cur)
    return result
","def running_sum(nums):
    result = []
    current_sum = 0
    for num in nums:
        current_sum += num
        result.append(current_sum)
    return result",63008.84,88,0,37,125,OK,"Tyr: Formal Proof Successful (UNSAT). The optimized code is mathematically equivalent to the original STRICTLY WITHIN the Bounded Model Checking limits (lists ≤ 5 elements, symbolic ranges ≤ 10 iterations, while-loops ≤ 30 iterations). No counterexample exists in this bounded domain.",UNSAT,O(n),Same,1325.63
TYR-107,find_disappeared_numbers,grok-3,array-transform,medium,O(N^2),O(N),"def find_disappeared_numbers(nums):
    n = len(nums)
    result = []
    for i in range(1, n + 1):
        found = 0
        for j in range(n):
            if nums[j] == i:
                found = 1
        if found == 0:
            result.append(i)
    return result
","def find_disappeared_numbers(nums):
    n = len(nums)
    for i in range(n):
        index = abs(nums[i]) - 1
        if nums[index] > 0:
            nums[index] = -nums[index]
    
    result = []
    for i in range(n):
        if nums[i] > 0:
            result.append(i + 1)
            
    return result",57901.92,123,0,82,205,OK,Tyr: Verification Failed (SAT). A counterexample was found — the optimized code changes behaviour for the inputs shown.,SAT,O(n),True,4770.75
TYR-108,find_all_duplicates,grok-3,array-transform,medium,O(N^2),O(N),"def find_all_duplicates(nums):
    result = []
    n = len(nums)
    for i in range(n):
        is_first = 1
        for j in range(i):
            if nums[j] == nums[i]:
                is_first = 0
        if is_first == 0:
            continue
        count = 0
        for j in range(n):
            if nums[j] == nums[i]:
                count += 1
        if count == 2:
            result.append(nums[i])
    return result
","def find_all_duplicates(nums):
    n = len(nums)
    result = []
    for i in range(n):
        index = abs(nums[i]) - 1
        if nums[index] > 0:
            nums[index] = -nums[index]
        else:
            result.append(abs(nums[i]))
    return result",56135.20,159,0,65,224,OK,Tyr: Verification Failed (SAT). A counterexample was found — the optimized code changes behaviour for the inputs shown.,SAT,O(n),True,5792.17
TYR-109,array_sign,grok-3,array-transform,easy,O(N),O(N),"def array_sign(nums):
    neg_count = 0
    for i in range(len(nums)):
        if nums[i] == 0:
            return 0
        if nums[i] < 0:
            neg_count += 1
    if neg_count % 2 == 0:
        return 1
    return -1
","def array_sign(nums):
    neg_count = 0
    for num in nums:
        if num == 0:
            return 0
        if num < 0:
            neg_count += 1
    return 1 if neg_count % 2 == 0 else -1",54869.91,121,0,60,181,OK,"Tyr: Formal Proof Successful (UNSAT). The optimized code is mathematically equivalent to the original STRICTLY WITHIN the Bounded Model Checking limits (lists ≤ 5 elements, symbolic ranges ≤ 10 iterations, while-loops ≤ 30 iterations). No counterexample exists in this bounded domain.",UNSAT,O(n),Same,662.22
TYR-110,max_consecutive_ones,grok-3,array-transform,easy,O(N),O(N),"def max_consecutive_ones(nums):
    best = 0
    cur = 0
    for i in range(len(nums)):
        if nums[i] == 1:
            cur += 1
            if cur > best:
                best = cur
        else:
            cur = 0
    return best
","def max_consecutive_ones(nums):
    max_count = 0
    current_count = 0
    for num in nums:
        if num == 1:
            current_count += 1
            max_count = max(max_count, current_count)
        else:
            current_count = 0
    return max_count",56205.96,117,0,67,184,OK,"Tyr: Formal Proof Successful (UNSAT). The optimized code is mathematically equivalent to the original STRICTLY WITHIN the Bounded Model Checking limits (lists ≤ 5 elements, symbolic ranges ≤ 10 iterations, while-loops ≤ 30 iterations). No counterexample exists in this bounded domain.",UNSAT,O(n),Same,580.67
